disposition,reps
D009-1655AlexGregg12May2052,1
D009-1655AlexGregg12May2053,1
D009-1655AlexGregg12May2054,1
D009-1655AlexGregg12May2055,1
D009-1655AlexGregg12May2056,1
D009-1655AlexGregg12May2058,1
D009-1655AlexGregg12May2059,1
D009-1655AlexGregg12May2060,2
D009-1655AlexGregg12May2061,1
D009-1655AlexGregg12May2062,1
D009-1655AlexGregg12May2063,1
D009-1655AlexGregg12May2064,1
D009-1655AlexGregg12May2065,1
D009-1655AlexGregg12May2066,1
D009-1655AlexGregg12May2067,1
D009-1655AlexGregg12May2068,1
D009-1655AlexGregg12May2069,1
D009-1655AlexGregg12May2070,1
D009-1655AlexGregg12May2071,1
D009-1655AlexGregg12May2072,1
D009-1655AlexGregg12May2073,1
D009-1655AlexGregg12May2074,1
D009-1655AlexGregg12May2075,1
D009-1655AlexGregg12May2076,1
D009-1655AlexGregg12May2077,1
D009-1655AlexGregg12May2078,1
D009-1655AlexGregg12May2079,1
D009-1655AlexGregg12May2080,1
D009-1655AlexGregg12May2081,1
D009-1655AlexGregg12May2082,1
D009-1655AlexGregg12May2084,1
D009-1655AlexGregg12May2085,1
D009-1655AlexGregg12May2086,1
D009-1655AlexGregg12May2087,1
D009-1655AlexGregg12May2088,1
D009-1655AlexGregg12May2089,1
D009-1655AlexGregg12May2090,1
D009-1655AlexGregg12May2091,1
D009-1655AlexGregg12May2092,1
D009-1655AlexGregg12May2093,1
D009-1655AlexGregg12May2094,1
D009-1655AlexGregg12May2095,1
D009-1655AlexGregg12May2096,1
D009-1655AlexGregg12May2097,1
D009-1655AlexGregg12May2098,1
D009-1655AlexGregg12May2099,1
D009-1655AlexGregg12May2100,1
D009-1655AlexGregg12May2101,1
D009-1655AlexGregg12May2102,1
D009-1655AlexGregg12May2103,1
D009-1655AlexGregg12May2105,1
D009-1655AlexGregg12May2106,1
D009-1655AlexGregg12May2107,1
D009-1655AlexGregg12May2108,1
D009-1655AlexGregg12May2109,1
D009-1655AlexGregg12May2110,1
D009-1655AlexGregg12May2111,1
D009-1655AlexGregg12May2112,1
D009-1655AlexGregg12May2113,1
D009-1655AlexGregg12May2114,1
D009-1655AlexGregg12May2115,1
D009-1655AlexGregg12May2116,1
D009-1655AlexGregg12May2117,2
D009-1655AlexGregg12May2118,1
D009-1655AlexGregg12May2119,1
D009-1655AlexGregg12May2120,1
D009-1655AlexGregg12May2121,1
D009-1655AlexGregg12May2122,1
D009-1655AlexGregg12May2123,1
D009-1655AlexGregg12May2124,1
D009-1655AlexGregg12May2125,1
D009-1655AlexGregg12May2126,1
D009-1655AlexGregg12May2127,1
D009-1655AlexGregg12May2128,1
D009-1655AlexGregg12May2129,1
D009-1655AlexGregg12May2130,1
D009-1655AlexGregg12May2131,1
D009-1655AlexGregg12May2132,1
D009-1655AlexGregg12May2133,1
D009-1655AlexGregg12May2134,1
D009-1655AlexGregg12May2135,1
D009-1655AlexGregg12May2136,1
D009-1655AlexGregg12May2137,1
D009-1655AlexGregg12May2138,1
D009-1655AlexGregg12May2139,1
D009-1655AlexGregg12May2140,1
D009-1655AlexGregg12May2141,1
D009-1655AlexGregg12May2142,1
D009-1655AlexGregg12May2143,1
D009-1655AlexGregg12May2144,1
D009-1655AlexGregg12May2145,1
D009-1655AlexGregg12May2146,1
D009-1655AlexGregg12May2147,1
D009-1655AlexGregg12May2148,1
D009-1655AlexGregg12May2149,1
D009-1655AlexGregg12May2150,1
D009-1655AlexGregg12May2151,1
D009-1655AlexGregg12May2152,1
D009-1655AlexGregg12May2153,1
D009-1655AlexGregg12May2154,1
D009-1655AlexGregg12May2155,1
D009-1655AlexGregg12May2156,1
D009-1655AlexGregg12May2157,1
D009-1655AlexGregg12May2158,1
D009-1655AlexGregg12May2159,1
D009-1655AlexGregg12May2160,1
D009-1655AlexGregg12May2161,1
D009-1655AlexGregg12May2162,1
D009-1655AlexGregg12May2163,1
D009-1655AlexGregg12May2164,1
D009-1655AlexGregg12May2165,1
D009-1655AlexGregg12May2166,1
D009-1655AlexGregg12May2167,1
D009-1655AlexGregg12May2168,1
D009-1655AlexGregg12May2169,1
D009-1655AlexGregg12May2171,2
D009-1655AlexGregg12May2172,1
D009-1655AlexGregg12May2173,1
D009-1655AlexGregg12May2174,1
D009-1655Cokendolpher16May2016,1
D013-1662AlexGregg15May2016,54
D017-1636AlexGregg23Ap2016,69
D017-1639AlexGregg15May2016,102
D017-1651AlexGregg23Ap2016,62
D019-remount,412
D020-0420Cokendolpher16May2016,164
D020-1673Cokendolpher25Ap2016,198
D021-1638AlexGregg15May2016,1
D021-1638AlexGregg15May2017,1
D021-1638AlexGregg15May2018,1
D021-1638AlexGregg15May2019,1
D021-1638AlexGregg15May2020,1
D021-1638AlexGregg15May2021,1
D021-1638AlexGregg15May2022,1
D021-1638AlexGregg15May2023,1
D021-1638AlexGregg15May2024,1
D021-1638AlexGregg15May2025,1
D021-1638AlexGregg15May2026,1
D021-1638AlexGregg15May2027,1
D021-1638AlexGregg15May2028,1
D021-1638AlexGregg15May2029,1
D021-1638AlexGregg15May2030,1
D021-1638AlexGregg15May2031,2
D021-1638AlexGregg15May2032,1
D021-1638AlexGregg15May2035,1
D021-1638AlexGregg15May2036,1
D021-1638AlexGregg15May2037,1
D021-1638AlexGregg15May2038,1
D021-1638AlexGregg15May2039,1
D021-1638AlexGregg15May2040,1
D021-1638AlexGregg15May2041,1
D021-1638AlexGregg15May2042,1
D021-1638AlexGregg15May2043,1
D021-1638AlexGregg15May2044,1
D021-1638AlexGregg15May2045,1
D021-1638AlexGregg15May2046,1
D021-1638AlexGregg15May2047,1
D021-1638AlexGregg15May2048,1
D021-1638AlexGregg15May2049,1
D021-1638AlexGregg15May2050,1
D021-1638AlexGregg15May2051,1
D021-1638AlexGregg15May2052,1
D021-1638AlexGregg15May2053,1
D021-1638AlexGregg15May2054,1
D021-1638AlexGregg15May2055,1
D021-1638AlexGregg15May2056,1
D021-1638AlexGregg15May2057,1
D021-1638AlexGregg15May2058,1
D021-1638AlexGregg15May2059,1
D021-1638AlexGregg15May2060,1
D021-1638AlexGregg15May2061,1
D021-1638AlexGregg15May2062,1
D021-1638AlexGregg15May2063,1
D021-1638AlexGregg15May2064,1
D021-1638AlexGregg15May2065,1
D021-1638AlexGregg15May2066,1
D021-1638AlexGregg15May2067,1
D021-1638AlexGregg15May2068,1
D021-1638AlexGregg15May2069,1
D021-1638AlexGregg15May2070,1
D021-1638AlexGregg15May2071,1
D021-1638AlexGregg15May2072,1
D021-1638AlexGregg15May2073,1
D021-1638AlexGregg15May2074,1
D021-1638AlexGregg15May2075,1
D021-1638AlexGregg15May2076,1
D021-1638AlexGregg15May2077,1
D021-1638AlexGregg15May2078,1
D021-1638AlexGregg15May2080,1
D021-1638AlexGregg15May2081,1
D021-1638AlexGregg15May2082,1
D021-1638AlexGregg15May2083,1
D021-1638AlexGregg15May2084,1
D021-1638AlexGregg15May2085,1
D021-1638AlexGregg15May2086,1
D021-1638AlexGregg15May2087,1
D021-1638AlexGregg15May2088,1
D021-1638AlexGregg15May2089,1
D021-1638AlexGregg15May2090,1
D021-1638AlexGregg15May2091,1
D021-1638AlexGregg15May2092,1
D021-1638AlexGregg15May2093,1
D021-1638AlexGregg15May2094,1
D021-1638AlexGregg15May2095,1
D021-1638AlexGregg15May2096,1
D021-1638AlexGregg15May2097,1
D021-1638AlexGregg15May2098,1
D021-1638AlexGregg15May2099,1
D021-1638AlexGregg15May2100,1
D021-1638AlexGregg15May2101,1
D021-1638AlexGregg15May2102,1
D021-1638AlexGregg15May2103,1
D021-1638AlexGregg15May2104,1
D021-1638AlexGregg15May2105,1
D021-1638AlexGregg15May2106,1
D021-1638AlexGregg15May2107,1
D021-1638AlexGregg15May2108,1
D021-1638AlexGregg15May2109,1
D021-1638AlexGregg15May2110,1
D021-1638AlexGregg15May2111,1
D021-1638AlexGregg15May2112,1
D021-1638AlexGregg15May2113,1
D021-1638AlexGregg15May2114,1
D021-1638AlexGregg15May2116,1
D021-1638AlexGregg15May2118,1
D021-1638AlexGregg15May2119,1
D021-1638AlexGregg15May2120,1
D021-1638AlexGregg15May2121,1
D021-1638AlexGregg15May2122,1
D021-1638AlexGregg15May2123,1
D021-1638AlexGregg15May2124,1
D021-1638AlexGregg15May2125,1
D021-1638AlexGregg15May2126,1
D021-1638AlexGregg15May2127,1
D021-1638AlexGregg15May2128,1
D021-1638AlexGregg15May2129,1
D021-1638AlexGregg15May2130,1
D021-1638AlexGregg15May2131,1
D021-1638AlexGregg15May2132,1
D021-1638AlexGregg15May2133,1
D021-1638AlexGregg15May2134,1
D021-1638AlexGregg15May2135,1
D021-1638AlexGregg15May2136,1
D021-1638AlexGregg15May2137,1
D021-1638AlexGregg15May2138,1
D021-1638AlexGregg15May2139,1
D021-1638AlexGregg15May2140,1
D021-1638AlexGregg15May2141,1
D021-1638AlexGregg15May2142,1
D021-1638AlexGregg15May2143,1
D021-1638AlexGregg15May2144,1
D021-1638AlexGregg15May2145,1
D021-1638AlexGregg15May2146,1
D021-1638AlexGregg15May2147,1
D021-1638AlexGregg15May2149,1
D021-1638AlexGregg15May2150,1
D021-1638AlexGregg15May2151,1
D021-1638AlexGregg15May2152,1
D021-1638AlexGregg15May2153,1
D021-1638AlexGregg15May2154,1
D021-1638AlexGregg15May2155,1
D021-1638AlexGregg15May2156,1
D021-1638AlexGregg15May2157,1
D021-1638AlexGregg15May2158,1
D021-1638AlexGregg15May2159,1
D021-1638AlexGregg15May2160,1
D021-1638AlexGregg15May2161,1
D021-1638AlexGregg15May2162,1
D021-1638AlexGregg15May2163,2
D021-1638AlexGregg15May2164,1
D021-1638AlexGregg15May2166,1
D021-1638AlexGregg15May2167,1
D021-1638AlexGregg15May2168,1
D021-1638AlexGregg15May2169,1
D021-1638AlexGregg15May2170,1
D021-1638AlexGregg15May2171,1
D021-1638AlexGregg15May2172,1
D021-1638AlexGregg15May2173,1
D021-1638AlexGregg15May2174,1
D021-1638AlexGregg15May2175,1
D021-1638AlexGregg15May2176,1
D021-1638AlexGregg15May2177,1
D021-1638AlexGregg15May2178,1
D021-1638AlexGregg15May2179,1
D021-1638AlexGregg15May2180,1
D021-1638AlexGregg15May2181,1
D021-1638AlexGregg15May2182,1
D021-1638AlexGregg15May2183,1
D021-1638AlexGregg15May2184,1
D021-1638AlexGregg15May2185,1
D021-1638AlexGregg15May2186,1
D021-1638AlexGregg15May2187,1
D021-1638AlexGregg15May2189,1
D021-1638AlexGregg15May2190,1
D021-1638AlexGregg15May2191,1
D021-1638AlexGregg15May2192,1
D021-1638AlexGregg15May2193,1
D021-1638AlexGregg15May2194,1
D021-1638AlexGregg15May2195,1
D021-1638AlexGregg15May2196,1
D021-1638AlexGregg15May2197,1
D021-1638AlexGregg15May2198,1
D021-1638AlexGregg15May2199,1
D021-1638AlexGregg15May2200,1
D021-1638AlexGregg15May2201,1
D021-1638AlexGregg15May2202,1
D021-1638AlexGregg15May2203,1
D021-1638AlexGregg15May2204,1
D021-1638AlexGregg15May2205,1
D021-1638AlexGregg15May2206,1
D021-1638AlexGregg15May2207,1
D021-1638AlexGregg15May2208,1
D021-1638AlexGregg15May2209,1
D021-1638AlexGregg15May2210,1
D021-1638AlexGregg15May2211,1
D021-1638AlexGregg15May2212,1
D021-1638AlexGregg15May2213,1
D021-1638AlexGregg15May2214,1
D021-1638AlexGregg15May2215,1
D021-1638AlexGregg15May2216,1
D021-1638AlexGregg15May2217,1
D021-1638AlexGregg15May2218,1
D021-1638AlexGregg15May2219,1
D021-1638AlexGregg15May2220,1
D021-1638AlexGregg15May2221,1
D021-1638AlexGregg15May2222,1
D021-1638AlexGregg15May2223,1
D021-1638AlexGregg15May2224,1
D021-1638AlexGregg15May2225,1
D021-1638AlexGregg15May2226,1
D021-1638AlexGregg15May2227,1
D021-1638AlexGregg15May2228,1
D021-1638AlexGregg15May2229,1
D021-1638AlexGregg15May2230,1
D021-1638AlexGregg15May2231,1
D021-1638AlexGregg15May2232,1
D021-1638AlexGregg15May2233,1
D021-1638AlexGregg15May2235,1
D021-1638AlexGregg15May2236,1
D021-1638AlexGregg15May2237,1
D021-1638AlexGregg15May2238,1
D021-1638AlexGregg15May2239,1
D021-1638AlexGregg15May2240,1
D021-1638AlexGregg15May2241,1
D021-1638AlexGregg15May2242,1
D021-1638AlexGregg15May2243,1
D021-1638AlexGregg15May2244,1
D021-1638AlexGregg15May2245,1
D021-1638AlexGregg15May2246,1
D021-1638AlexGregg15May2247,1
D021-1638AlexGregg15May2248,1
D021-1638AlexGregg15May2249,1
D021-1638AlexGregg15May2250,1
D021-1638AlexGregg15May2251,1
D021-1638AlexGregg15May2252,1
D021-1638AlexGregg15May2253,1
D021-1638AlexGregg15May2254,1
D021-1638AlexGregg15May2255,1
D021-1638AlexGregg15May2256,1
D021-1638AlexGregg15May2257,1
D021-1638AlexGregg15May2258,1
D021-1638AlexGregg15May2259,1
D021-1638AlexGregg15May2260,1
D021-1638AlexGregg15May2261,1
D021-1638AlexGregg15May2262,1
D021-1638AlexGregg15May2263,1
D021-1638AlexGregg15May2264,1
D021-1638AlexGregg15May2265,1
D021-1638AlexGregg15May2266,1
D021-1638AlexGregg15May2267,1
D021-1638AlexGregg15May2268,1
D021-1638AlexGregg15May2269,1
D021-1638AlexGregg15May2270,1
D021-1638AlexGregg15May2271,1
D021-1638AlexGregg15May2272,1
D021-1638AlexGregg15May2273,1
D021-1638AlexGregg15May2274,1
D021-1638AlexGregg15May2275,1
D021-1638AlexGregg15May2276,1
D021-1638AlexGregg15May2277,1
D021-1638AlexGregg15May2278,1
D021-1638AlexGregg15May2279,1
D021-1638AlexGregg15May2280,1
D021-1638AlexGregg15May2281,1
D021-1638AlexGregg15May2283,1
D021-1638AlexGregg15May2284,1
D021-1638AlexGregg15May2285,1
D021-1638AlexGregg15May2286,1
D021-1638AlexGregg15May2287,1
D021-1638AlexGregg15May2288,1
D021-1638AlexGregg15May2289,1
D021-1638AlexGregg15May2290,1
D021-1638AlexGregg15May2291,1
D021-1638AlexGregg15May2292,1
D021-1638AlexGregg15May2293,1
D021-1638AlexGregg15May2294,1
D021-1638AlexGregg15May2295,1
D021-1638Cokendolpher17May2016,14
D021-1646AlexGreeg12May2016,229
D021-1656Cokendolpher16May2016,265
D021-1668AlexGregg12May2016,190
D021-1669AlexGregg12May2016,307
D-0238AdrianRodriguez10June2016,110
D030-0298KaseyMiller30Mar2015,243
D030-0303Juan Vela30Mar2015,355
D030-0303KaseyMiller30Mar2015,140
D030-0342KaseyMiller1Apr2015,153
D030-0449KaseyMiller23Mar2015,56
D030-0547KaseyMiller24Mar2015,251
D030-0547KaseyMiller25Mar2015,282
D030-0548KaseyMiller23Mar2015,330
D030-0548KaseyMiller24Mar2015,65
D030-0549KaseyMiller23Mar2015,69
D030-0556KaseyMiller21Apr2015,281
D030-0556KaseyMiller9Apr2015,152
D030-0557KaseyMiller9Apr2015,409
D030-0561KaseyMiller30Mar2015,140
D030-0600KaseyMiller23Mar2015,20
D030-0601KaseyMiller9Apr2015,169
D030-0602KaseyMiller25Mar2015,39
D030-0603KaseyMiller23Mar2015,34
D030-0605KaseyMiller1Apr2015,265
D030-0605KaseyMiller8Apr2015,63
D030-0605KaseyMiller9Apr2015,342
D030-0606KaseyMiller1Apr2015,119
D030-0611KaseyMiller25Mar2015,5
D030-0611KaseyMiller30Mar2015,122
D030-0615KaseyMiller30Mar2015,173
D030-1308KaseyMiller23Mar2015,159
D030-1460KaseyMiller25Mar2015,225
D030-1490KaseyMiller30Mar2015,46
D031-0610SushmaChiluvuri30Apr201,7
D031-0653SushmaChiluvuri7May2015,10
D031-0656SushmaChiluvuri15May201,7
D031-0656SushmaChiluvuri18May201,248
D031-0656SushmaChiluvuri20May201,21
D031-0656SushmaChiluvuri21May201,43
D031-0657SushmaChiluvuri21May201,119
D031-0658SushmaChiluvuri11May201,1
D031-0658SushmaChiluvuri14May201,2
D031-0659SushmaChiluvuri11May201,15
D031-0659SushmaChiluvuri12May201,8
D031-0659SushmaChiluvuri13May201,62
D031-0660SushmaChiluvuri21May201,80
D031-0824SushmaChiluvuri21May201,47
D032-0231SushmaChiluvuri9Jun2015,12
D032-0344SushmaChiluvuri15Jun201,248
D032-0626SushmaChiluvuri8Jun2015,1
D032-0628SushmaChiluvuri15Jun201,2
D032-0629SushmaChiluvuri29May201,4
D032-0630SushmaChiluvuri15Jun201,10
D032-0920SushmaChiluvuri15Jun201,54
D032-1406SushmaChiluvuri8Jun2015,1
D032-1457SushmaChiluvuri9Jun2015,5
D033-0223SushmaChiluvuri2Jul2015,23
D033-0242SushmaChiluvuri9Jul2015,4
D033-0282SushmaChiluvuri9Jul2015,3
D033-0565SushmaChiluvuri8Jul2015,2
D033-0754SushmaChiluvuri10Jul201,9
D033-0770SushmaChiluvuri9Jul2015,87
D033-0791SushmaChiluvuri10Jul201,3
D033-0791SushmaChiluvuri9Jul2015,9
D033-1315SushmaChiluvuri9Jul2015,3
D033-1331SushmaChiluvuri8Jul2015,63
D034-1499SushmaChiluvuri10July20,1
D-0346,9
D038-1375C.Gross12.03.2015,2
D038-274C.Gross12.01.2015,21
D038-276C.Gross12.01.2015,2
D038-444C.Gross12.02.2015,4
D038-544C.Gross12.03.2015,24
D038-763C.Gross11.23.2015,115
D038-771C.Gross11.23.2015,4
D038-784C.Gross12.04.2015,4
D038-938C.Gross12.02.2015,4
D040-409C.Gross11.20.2015,1
D042 #0523,2
D042-0163MargoPrewitt5May2016,10
D042-0188MargoPrewitt5May2016,76
D042-0275MargoPrewitt3May2016,38
D042-0310MargoPrewitt3May2016,2
D042-0596MargoPrewitt18May2016,13
D042-0819JuanVela05-09-2016,9
D042-0819MargoPrewitt10May2016,105
D042-0819MargoPrewitt11May2016,105
D042-0819MargoPrewitt12May2016,43
D042-0819MargoPrewitt17May2016,113
D042-0819MargoPrewitt5May2016,9
D042-0819MargoPrewitt9May2016,98
D042-0923MargoPrewitt3May2016,26
D061-1634Cokendolpher25Ap2146,1
D061-1634Cokendolpher25Ap2147,1
D061-1634Cokendolpher25Ap2148,1
D061-1634Cokendolpher25Ap2149,1
D061-1634Cokendolpher25Ap2151,1
D061-1634Cokendolpher25Ap2152,1
D061-1634Cokendolpher25Ap2153,1
D061-1634Cokendolpher25Ap2154,1
D061-1634Cokendolpher25Ap2155,1
D061-1634Cokendolpher25Ap2156,1
D061-1634Cokendolpher25Ap2157,1
D061-1634Cokendolpher25Ap2158,1
D061-1634Cokendolpher25Ap2159,1
D061-1634Cokendolpher25Ap2160,1
D061-1634Cokendolpher25Ap2161,1
D061-1634Cokendolpher25Ap2162,1
D061-1634Cokendolpher25Ap2163,1
D061-1634Cokendolpher25Ap2164,1
D061-1634Cokendolpher25Ap2165,1
D061-1634Cokendolpher25Ap2166,1
D061-1634Cokendolpher25Ap2167,1
D061-1634Cokendolpher25Ap2168,1
D061-1634Cokendolpher25Ap2169,1
D061-1634Cokendolpher25Ap2170,1
D061-1634Cokendolpher25Ap2171,1
D061-1634Cokendolpher25Ap2172,1
D061-1634Cokendolpher25Ap2173,1
D061-1634Cokendolpher25Ap2174,1
D061-1634Cokendolpher25Ap2175,1
D061-1634Cokendolpher25Ap2176,1
D061-1634Cokendolpher25Ap2177,1
D061-1634Cokendolpher25Ap2178,1
D061-1634Cokendolpher25Ap2179,1
D061-1634Cokendolpher25Ap2180,1
D061-1634Cokendolpher25Ap2181,1
D061-1634Cokendolpher25Ap2182,1
D061-1634Cokendolpher25Ap2183,1
D061-1634Cokendolpher25Ap2184,1
D061-1634Cokendolpher25Ap2185,1
D061-1634Cokendolpher25Ap2186,1
D061-1634Cokendolpher25Ap2187,1
D061-1634Cokendolpher25Ap2188,1
D061-1634Cokendolpher25Ap2189,1
D061-1634Cokendolpher25Ap2191,1
D061-1634Cokendolpher25Ap2192,1
D061-1634Cokendolpher25Ap2193,1
D061-1634Cokendolpher25Ap2194,1
D061-1634Cokendolpher25Ap2195,1
D061-1634Cokendolpher25Ap2196,1
D061-1634Cokendolpher25Ap2197,1
D061-1634Cokendolpher25Ap2198,1
D061-1634Cokendolpher25Ap2200,1
D061-1634Cokendolpher25Ap2201,1
D061-1634Cokendolpher25Ap2202,1
D061-1634Cokendolpher25Ap2203,1
D061-1634Cokendolpher25Ap2204,1
D061-1634Cokendolpher25Ap2205,1
D061-1634Cokendolpher25Ap2206,1
D061-1634Cokendolpher25Ap2207,1
D061-1634Cokendolpher25Ap2208,1
D061-1634Cokendolpher25Ap2209,1
D061-1634Cokendolpher25Ap2210,1
D061-1634Cokendolpher25Ap2211,1
D061-1634Cokendolpher25Ap2212,1
D061-1634Cokendolpher25Ap2213,1
D061-1634Cokendolpher25Ap2214,1
D061-1634Cokendolpher25Ap2215,1
D061-1634Cokendolpher25Ap2216,1
D061-1634Cokendolpher25Ap2217,1
D061-1634Cokendolpher25Ap2218,1
D061-1634Cokendolpher25Ap2219,1
D061-1634Cokendolpher25Ap2220,1
D061-1634Cokendolpher25Ap2221,1
D061-1634Cokendolpher25Ap2222,2
D061-1634Cokendolpher25Ap2223,1
D061-1634Cokendolpher25Ap2224,1
D061-1634Cokendolpher25Ap2225,2
D061-1634Cokendolpher25Ap2226,1
D061-1634Cokendolpher25Ap2227,1
D061-1634Cokendolpher25Ap2228,1
D061-1634Cokendolpher25Ap2229,1
D061-1634Cokendolpher25Ap2230,1
D061-1634Cokendolpher25Ap2231,1
D061-1634Cokendolpher25Ap2232,1
D061-1634Cokendolpher25Ap2233,1
D061-1634Cokendolpher25Ap2234,1
D061-1634Cokendolpher25Ap2235,1
D061-1634Cokendolpher25Ap2236,1
D061-1634Cokendolpher25Ap2237,1
D061-1634Cokendolpher25Ap2238,1
D061-1634Cokendolpher25Ap2239,1
D061-1634Cokendolpher25Ap2240,1
D061-1634Cokendolpher25Ap2241,1
D061-1634Cokendolpher25Ap2242,1
D061-1634Cokendolpher25Ap2243,1
D061-1634Cokendolpher25Ap2244,1
D061-1634Cokendolpher25Ap2245,1
D061-1634Cokendolpher25Ap2246,1
D061-1634Cokendolpher25Ap2247,1
D061-1634Cokendolpher25Ap2248,1
D061-1634Cokendolpher25Ap2249,1
D061-1634Cokendolpher25Ap2250,1
D061-1634Cokendolpher25Ap2251,1
D061-1634Cokendolpher25Ap2252,1
D061-1634Cokendolpher25Ap2253,2
D061-1634Cokendolpher25Ap2254,1
D061-1634Cokendolpher25Ap2255,1
D061-1634Cokendolpher25Ap2256,1
D061-1634Cokendolpher25Ap2257,1
D061-1634Cokendolpher25Ap2258,1
D061-1634Cokendolpher25Ap2259,1
D061-1634Cokendolpher25Ap2260,1
D061-1634Cokendolpher25Ap2261,1
D061-1634Cokendolpher25Ap2262,1
D061-1634Cokendolpher25Ap2263,1
D061-1634Cokendolpher25Ap2265,1
D061-1634Cokendolpher25Ap2266,1
D061-1634Cokendolpher25Ap2267,1
D061-1634Cokendolpher25Ap2268,1
D061-1634Cokendolpher25Ap2269,1
D061-1634Cokendolpher25Ap2270,1
D061-1634Cokendolpher25Ap2271,1
D061-1634Cokendolpher25Ap2272,1
D061-1634Cokendolpher25Ap2273,1
D061-1634Cokendolpher25Ap2274,1
D061-1634Cokendolpher25Ap2275,1
D061-1634Cokendolpher25Ap2276,1
D061-1634Cokendolpher25Ap2277,1
D061-1634Cokendolpher25Ap2278,1
D061-1634Cokendolpher25Ap2279,1
D061-1634Cokendolpher25Ap2280,1
D061-1634Cokendolpher25Ap2281,1
D061-1634Cokendolpher25Ap2283,1
D061-1634Cokendolpher25Ap2285,1
D061-1634Cokendolpher25Ap2286,1
D061-1634Cokendolpher25Ap2287,1
D061-1634Cokendolpher25Ap2288,1
D061-1634Cokendolpher25Ap2289,1
D061-1634Cokendolpher25Ap2290,1
D061-1634Cokendolpher25Ap2291,1
D061-1634Cokendolpher25Ap2292,1
D061-1634Cokendolpher25Ap2293,1
D061-1634Cokendolpher25Ap2295,1
D061-1634Cokendolpher25Ap2296,1
D061-1634Cokendolpher25Ap2297,1
D061-1634Cokendolpher25Ap2TTU-Z_,2
D062-0215AlexGregg27Ap2016,210
D062-0364AlexGregg27Ap2016,5
D062-1628AlexGregg12May2016,263
D062-1637AlexGregg12May2016,416
D062-1641AlexGregg12May 2016,453
D062-1648AlexGregg12May2016,288
D062-1670AlexGregg12May2016,238
D062-1671AlexGregg12May2016,236
D072-0493Cokendolpher5May2016,27
D072-1014AlexGreeg5May2016,43
D072-1014Cokendolpher5May2016,15
D072-1618AlexGregg12May2016,476
D072-1618Cokendolpher25Ap2016,1
D073-0635Cokendolpher27May2016,119
D073-0635Cokendolpher2Jun2016,334
D073-0843AlexGregg28Ap2016,71
D073-1645AlexGregg27Ap2016,206
D073-1647AlexGregg27Ap2016,167
D073-1650Cokendolpher5May2016,279
D073-1652Cokendolpher25Ap2016,323
D073-1654Cokendolpher5May2016,251
D073-1675AlexGregg23Ap2016,185
D-0989AlexGregg3June2016,3
D-0989AlexGregg3June2017,1
D-0989AlexGregg3June2018,1
D-0989AlexGregg3June2019,1
D-0989AlexGregg3June2020,1
D-0989AlexGregg3June2021,1
D-0989AlexGregg3June2022,1
D-0989AlexGregg3June2023,2
D-0989AlexGregg3June2024,1
D-0989AlexGregg3June2025,1
D-0989AlexGregg3June2026,1
D-0989AlexGregg3June2028,1
D-0989AlexGregg3June2029,1
D-0989AlexGregg3June2030,1
D-0989AlexGregg3June2031,1
D-0989AlexGregg3June2032,1
D-0989AlexGregg3June2033,1
D-0989AlexGregg3June2034,1
D-0989AlexGregg3June2035,1
D-0989AlexGregg3June2036,1
D-0989AlexGregg3June2037,1
D-0989AlexGregg3June2038,1
D-0989AlexGregg3June2039,1
D-0989AlexGregg3June2040,1
D-0989AlexGregg3June2041,1
D-0989AlexGregg3June2043,1
D-0989AlexGregg3June2044,1
D-0989AlexGregg3June2045,1
D-0989AlexGregg3June2046,1
D-0989AlexGregg3June2047,1
D-0989AlexGregg3June2048,1
D-0989AlexGregg3June2049,1
D-0989AlexGregg3June2050,1
D-0989AlexGregg3June2051,1
D-0989AlexGregg3June2052,1
D-0989AlexGregg3June2053,1
D-0989AlexGregg3June2054,1
D-0989AlexGregg3June2055,1
D-0989AlexGregg3June2056,1
D-0989AlexGregg3June2057,1
D-0989AlexGregg3June2058,1
D-0989AlexGregg3June2059,1
D-0989AlexGregg3June2060,1
D-0989AlexGregg3June2061,1
D-0989AlexGregg3June2062,1
D-0989AlexGregg3June2063,1
D-0989AlexGregg3June2064,1
D-0989AlexGregg3June2065,1
D-0989AlexGregg3June2066,1
D-0989AlexGregg3June2067,1
D-0989AlexGregg3June2068,1
D-0989AlexGregg3June2069,1
D-0989AlexGregg3June2070,1
D-0989AlexGregg3June2071,1
D-0989AlexGregg3June2072,1
D-0989AlexGregg3June2073,1
D-0989AlexGregg3June2074,1
D-0989AlexGregg3June2075,1
D-0989AlexGregg3June2076,1
D-0989AlexGregg3June2077,1
D-0989AlexGregg3June2078,1
D-0989AlexGregg3June2079,1
D-0989AlexGregg3June2080,1
D-0993AlexGregg10Jun2016,53
D-1068AdrianRodriguez3June2016,526
D-1073Cokendolpher2June2016,27
D-1143,50
D-1271AlexGregg6Jun2016,214
D-1403AdrianRodriguez3June2016,7
D-1529AlexGregg6Jun2016,23
D-1552,193
D-1574AdrianRodriguez3June2016,58
D-1574AdrianRodriguez3June2017,1
D-1574AdrianRodriguez3June2021,1
D-1574AdrianRodriguez3June2022,1
D-1574AdrianRodriguez3June2023,1
D-1574AdrianRodriguez3June2024,1
D-1582AdrianRodriguez10June2016,94
D-1584AdrianRodriquez10June2016,28
D-1584MargoPruitt10Jun2016,51
D-1585AlexGregg10Jun2016,10
D-1587AlexGregg6Jun2016,126
D-1588,144
