lifestage,reps
"39 larvas, 4 pupas",1
39 ninfas,1
39 pupas,4
39 unknown,4
39 years,6
39(A),1
39-75 mm,1
39.0 g,1
39.5 years,2
390 Adult(s),3
391 Adult(s),1
"3918, 3920 fresh; 3919 very slig",1
392 Adult(s),2
392 adult,1
393 Adult(s),1
396 Adult(s),1
397,1
397 Adult(s),1
398 Adult(s),3
399 Adult(s),1
3; Juvenile,3
3?,1
3Adult+1Pup,8
3K,26126
3K+,41038
3K-,585
3P,24
3Rd,8
3Rd Sum.-4Th Win,2
3Rd Summer,6
3Rd Summer?,1
3Rd Win.-3Rd Sum,5
3Rd Winter,30
3Rd Winter?,1
3Rd Yr.,1
3Rd?,10
3Y,2
3a,190
3a+,478
3d calander year,10
3d calendar year,12
3day,1
3fresh-1showing blood streak,1
3ou4,1
3p,1
3rd,10
3rd & 4th stage larvae,10
3rd addled egg from 2006 nest.,1
3rd calendar year,21722
3rd calendar year or younger,7855
3rd instar,4
3rd instar; 1st instar,1
3rd instar; 2nd instar,1
3rd instars,1
3rd or 4th stage larvae,1
3rd stage larvae,122
3rd stage larvae & adults,1
3rd winter,1
3rd y,4
3rd year,1
"3rd year, adult ?",1
3rd yr.,1
3y,3
3y+,4
3yr+,4
3yrs,3
3yrs.,1
3ª instar,1
3º instar,81
3º y 4º instar,2
"3º, 4º instar",1
4,2261
"4  pupae, 7 larvae / 2 pupae",1
4 & 5 days,1
4 + yr.,1
4 - Fresh. 5 Just started,1
4 1/2 to 5 years,1
4 1/2 years,4
4 1/2 yr,1
4 ADULT,1
4 ADULT; 12 JUVENILE,1
4 ADULT; 5 JUVENILE,1
4 ADULT; 8 JUVENILE,2
4 ADULTS,1
4 ADULTS AND 3 LARVAE,1
"4 ADULTS, JUVENILES",1
"4 About Hatched, 2 Addled",1
4 Adult,88
4 Adult(s),21238
"4 Adult, 1 Infant",12
"4 Adult, 1 Infant, 1 Indeterminate",1
"4 Adult, 1 Juvenile",13
"4 Adult, 1 Juvenile, 1 Indeterminate",1
"4 Adult, 2 Indeterminate",1
"4 Adult, 2 Infant",2
"4 Adult, 2 Juvenile",8
"4 Adult, 2 Juvenile, 2 Infant",1
"4 Adult, 3 Indeterminate",1
"4 Adult, 3 Juvenile",3
"4 Adult, 3 Juvenile, 3 Infant",1
"4 Adult, 3 Juvenile, 3 Infant, 1 Indeterminate",1
"4 Adult, 4 Indeterminate",1
"4 Adult, 4 Juvenile",1
"4 Adult, 4 Juvenile, 2 Infant",1
"4 Adult, 6 Juvenile, 5 Infant",1
"4 Adult, 8 Indeterminate",1
"4 Adulto, 1 Juvenil",1
4 Adultos,6
4 Adultos indeterminados,1
"4 Adultos indeterminados, 3 Inmaduros",1
4 Adultos | 13 Larvas,1
4 Adultos | 3 Larvas,1
4 Adultos | 4 Pupas,1
4 Adultos | 40 Larvas,1
4 Adultos | 5 Larvas,1
4 Adultos | 8 Larvas,1
"4 Adultos, 1 Cría",10
"4 Adultos, 2 Crías",1
"4 Adultos, 2 gemelos",1
"4 Adults, 1 Chick",1
"4 Adults, 1 Juvenile",24
"4 Adults, 2 Juveniles",20
"4 Adults, 3 Juveniles",2
4 Alevinos,2
4 Crías,16
4 Days Incubated,3
"4 Dried, 1 infertile",1
4 Eggs,1
4 Eyases Produced,1
"4 FEMALES, 1 MALE",2
"4 FEMALES, 4 MALES",1
"4 FEMALES, 6 MALES",2
"4 FEMALES, MALE",1
"4 FEMALES,2 MALES, A",1
"4 FEMALES,4 MALES, A",1
4 Female,9
"4 Female, 1 Male",1
"4 Female, 3 egg sacks",2
4 Females,12
"4 Females, 1 Immature",2
"4 Females, 2 Immature",1
"4 Females, 8 Males",1
"4 Fresh, 1 Slight Trace Of Blood",1
"4 Fresh, 2 With blood",1
"4 Fresh, 3 Slight Trace Of Blood",1
"4 Fresh, Rest Started",1
4 Fresh. 3 Just started,1
4 Fresh; 1 Started,1
4 Fresh; 2 Started,1
4 Fresh; 3 Started,1
4 Ideterminados,1
4 Indeterminados,2
4 Indeterminate,75
"4 JUV MALES, 3 JUV F",1
4 JUVENILE; 1 ADULT,1
4 JUVENILE; 2 ADULT,1
4 JUVENILES,2
4 Juvenile,1
"4 Juvenile, 2 Infant, 14 Indeterminate",1
4 Juveniles,7
4 Larva(e),123
"4 Larva(e), 1 Adult(s)",2
"4 Larva(e), 3 Adult(s)",1
4 Larvas | 1 Pupa,2
4 Larvas | 3 Adultos,1
4 Larvas | 7 Alevinos,1
4 MALES 4 FEMALES,1
"4 MALES, 1 FEMALE",3
"4 MALES, 2 FEMALES",1
"4 MALES, 2 IMMATURE",1
"4 MALES, 3 FEMALES",3
"4 MALES, 4 FEMALES",3
"4 MALES, 7 FEMALES",1
"4 MALES, FEMALE",1
4 Male,10
"4 Male adult, 9 Female adult",1
"4 Male, 1 Female",1
"4 Male, 1 Female, 1 Immature",1
"4 Male, 1 Juv",1
"4 Male, 10 Female",1
"4 Male, 3 Female",3
"4 Male, 3 Juvenile",1
"4 Male, 7 Female",1
4 Males,7
"4 Males, 1 Femal, 1 Juvenile",1
"4 Males, 1 Female",6
"4 Males, 1 Immature",1
"4 Males, 15 Females",1
"4 Males, 2 Females",2
"4 Males, 2 Females, 1 Immature",1
"4 Males, 2 Juvenile Female",1
"4 Males, 3 Females",1
"4 Males, 4 Females",4
"4 Males, 5 Females",1
"4 Males, 7 Females, 2 Immatures",1
4 Mo.,1
4 Month Old,1
4 Or 5 Days,4
4 Small Embryos,1
4 Subadults,6
4 To 5 Days,2
"4 Very Sm. Embryos, 1 Sm. Embryo",1
4 Weeks Old,1
4 Young,1
4 about 1/3. 3 fresh,1
4 about 1/3. 4 about 1/4,1
4 ad,123
"4 addled, 2 slight",1
4 adult,3708
4 adult; 1 larva,2
4 adult; 5 larva,1
4 adultas,2
"4 adultas, 2 crias",2
"4 adulto, 3 inmaduros",1
4 adultos,225
4 adultos 1 crio,4
4 adultos 1 juvenil,5
4 adultos 1 subadulto,1
4 adultos 2 crios,9
4 adultos 2 juveniles,6
4 adultos y 1 cría,1
4 adultos y 4 pichones,1
"4 adultos, 1 cría",2
"4 adultos, 1 infante",1
"4 adultos, 1 inmaduro",10
"4 adultos, 1 joven",1
"4 adultos, 1 juvenil",2
"4 adultos, 2 infantes, 2 indeterminados",1
"4 adultos, 2 inmaduros",4
"4 adultos, 2 juveniles",1
"4 adultos, 3 crias",1
"4 adultos, 3 inmaduros",4
"4 adultos, 3 juveniles",1
"4 adultos, 4 inmaduros",2
"4 adultos, 4 juveniles",1
"4 adultos, 4 ninfas, 1 exuvia ninfal",1
"4 adultos, 5 inmaduros",2
"4 adultos, 6 inmaduros",1
"4 adultos, 7 inmaduros",1
4 adultos; 1 subadulto,1
4 adults,86
4 adults + 1 larva,16
4 adults + 1 larva/pupa,3
4 adults + 10 larvae,1
4 adults + 11 larvae,3
4 adults + 13 larvae,1
4 adults + 14 larvae/pupa,1
4 adults + 16 larvae,1
4 adults + 17 larvae,1
4 adults + 18 larvae,1
4 adults + 19 larvae,1
4 adults + 2 larvae,12
4 adults + 2 larvae/pupa,2
4 adults + 25 larvae,2
4 adults + 258 larvae,1
4 adults + 3 larvae,6
4 adults + 3 larvae/pupa,1
4 adults + 32 larvae,1
4 adults + 34 larvae,1
4 adults + 4 larvae,5
4 adults + 4 larvae/pupa,1
4 adults + 45 larvae,1
4 adults + 5 larvae,5
4 adults + 5 larvae/pupa,2
4 adults + 6 larvae,8
4 adults + 60 larva,1
4 adults + 7 larvae,2
4 adults + 7 larvae/pupa,1
4 adults + 9 larvae,1
4 adults |  juveniles,73
4 adults | 1 chick,1
4 adults | 1 juveniles,9
4 adults | 18 juveniles,1
4 adults | 2 chicks,1
4 adults | 2 juveniles,5
4 adults | 20 juveniles,1
4 adults | 3 juveniles,1
4 adults | 36 juveniles,1
4 adults | 4 juveniles,2
4 adults | 5 juveniles,1
4 adults | 6 juveniles,2
4 adults | 8 indetermined,1
4 adults | 8 juveniles,1
4 adults | 9 juveniles,1
"4 adults, 0 Juveniles, 0 Cysts, 0 Cystoids, 0 Egg sacs",58
"4 adults, 1 Juveniles, 0 Cysts, 0 Cystoids, 0 Egg sacs",11
"4 adults, 1 juvenile",2
"4 adults, 19 juveniles",1
"4 adults, 2 Juveniles, 0 Cysts, 0 Cystoids, 0 Egg sacs",3
"4 adults, 2 juveniles",3
"4 adults, 3 Juveniles, 0 Cysts, 0 Cystoids, 0 Egg sacs",4
"4 adults, 3 juveniles",1
"4 adults, 4 females",1
"4 adults, 4 juveniles",1
"4 adults, eggs",1
"4 adults,0 juveniles, 0 cysts, 0 cystoids, 0 egg sacs",3264
"4 adults,1 juveniles, 0 cysts, 0 cystoids, 0 egg sacs",112
"4 adults,2 juveniles, 0 cysts, 0 cystoids, 0 egg sacs",3
4 adults| 0 larvae| 0 pupae| 0 cocoon,141
"4 advanced, runt infertile",1
"4 ammocoetes, 1 stage 2 transformer, 1 stage 6 transformer, 1 downstream migrant",1
4 años,1
4 birds fledged on 20 June-nest,1
4 broken,1
"4 broken, 1 hatched",1
4 chicks,2
4 chicks fledged,1
4 commenced,1
4 crab,1
4 crías,5
4 cy,285
4 cy+,1613
4 day old young,1
4 days,257
4 days (?),1
"4 days (blood, soft embryos)",1
4 days (nest had 2 eggs on the 2,1
4 days (soft embyos),1
4 days advanced,3
4 days begun,1
4 days down,1
4 days down to fresh,1
4 days incubated,16
4 days old,3
4 days sat,1
"4 days, 1 infertile",1
4 days- 2 eggs on 13 May,1
4 days- evenly progressing,1
4 days-equal,1
4 days; 1 addled.,1
4 days; Downy chick,1
4 deutoninfas.,2
4 deutonymph,26
4 deutonymph; 2 adult,1
"4 dev. With membranes, 4 broken,",1
4 developed,1
4 egg,1381
4 egg; 3 larva,1
"4 eggs , 1/2 brooded",1
4 eggs 24 days then buried for 2,1
"4 eggs 3/4, 1 fresh + 1 addled",1
4 eggs failed,1
"4 eggs fresh, 1 egg slight",1
"4 eggs fresh, 3 eggs addled",1
"4 eggs fresh, 4 just begun",1
4 eggs hatched May 17th & 18th,1
4 eggs in nest on the 9th,1
"4 eggs just begun, 5 eggs about",1
"4 eggs much incubated, 2 apparen",1
4 eggs pipped,1
4 eggs slight; 2 eggs 1/2,1
"4 eggs well advanced, 2 eggs abo",1
4 eggs well advanced; 1 fresh,1
4 embryos,1
"4 embryos (3 = 28mm, 1 partially",1
4 enveloppes*,1
4 exuvia pupal,2
4 faint trace of blood; 1 pronou,1
"4 female adults, 4 juveniles",1
"4 females adult,  11 females juveniles",1
4 females and 1 male,1
4 fledged,1
4 fresh,8
4 fresh 1 broken,1
4 fresh 1 inf.,1
4 fresh 1 one day addled,1
4 fresh 3 just started,1
"4 fresh, 1 addled",1
"4 fresh, 1 advanced",2
"4 fresh, 1 begun",1
"4 fresh, 1 bloody",1
"4 fresh, 1 just begun",1
"4 fresh, 1 runt",1
"4 fresh, 1 slight",1
"4 fresh, 2 showing blood",1
"4 fresh, 2 slight",1
"4 fresh, 2 started",2
"4 fresh, 2 well begun",1
"4 fresh, 3 incubated",1
"4 fresh, 3 infertile",1
"4 fresh, 3 just begun",1
"4 fresh, 3 just started",1
"4 fresh, 3 small embryos.",1
"4 fresh, 4 begun",1
"4 fresh, 4 slightly",1
"4 fresh, 4 various",1
"4 fresh, 5 addled",1
"4 fresh, trace of blood in one-",1
4 fresh. 2 a trace,1
4 fresh. 3 started. 1 one fourth,1
4 fresh. 4 just started,1
4 fresh; 1 started,1
4 fresh; 1- 3 days,1
4 fresh; 2 slight,1
4 fresh; 6 3/4,1
"4 hard embryos, 1 infertile",1
4 hatched in wild,1
4 hatched in wild; fragments,3
"4 hatched, 1 broken",2
"4 hatched, 3 addled",1
"4 heavily incubated, 1 incubated",1
4 host incubated,1
"4 host normal eggs, large embryo",1
4 huevos,1
4 huevos 1 adulto,1
4 immature; 2 adult,1
4 indeterminado,4
4 indeterminados,2
4 infertile 1 advanced,1
4 infertile one advanced,1
"4 infertile, 1 egg with 23 day o",1
"4 infertile, 10 days",1
4 infertile; 9 at 2-3 days; 1 at,1
4 jeunes,3
4 jovenes,1
4 just started. 4 about 1/4,1
4 juv,58
4 juvenile,64
4 juvenile; 1 adult,1
4 juvenile; 15 adult,1
4 juvenile; 17 adult,2
4 juvenile; 2 adult,5
4 juvenile; 29 adult,1
4 juvenile; 32 adult,1
4 juvenile; 4 adult,4
4 juvenile; 5 adult,1
4 juvenile; 6 adult,3
4 juvenile; 7 adult,1
4 juvenile; 8 adult,2
4 juvenile; 81 adult,1
4 juveniles,201
4 juveniles y 45 adultos,1
"4 juveniles, 1 adulto",4
"4 juveniles, 1 cría",1
"4 juveniles, 11 adultos",1
"4 juveniles, 2 adultos",1
"4 juveniles, 30 adultos",1
"4 juveniles, 6 adultos",1
4 large embryos & 1 infertile,1
"4 large embryos, 2 small embryos",1
"4 large, 4 medium, 2 fresh",1
4 larva,289
4 larvae,27
4 larvae + 9 skins,1
4 larvae and 1 prepupa,1
4 larvae and 1 pupa,1
"4 larvae, 1 larva reared to adult",1
"4 larvae, 1 larva reared to prepupa, 3 larvae reared to adult.",1
"4 larvae, 1 larva reared to pupa, 1 larva reared to adult",1
"4 larvae, 1 larva reared to pupa, 5 pupae and 10 larvae reared to adult",1
"4 larvae, 1 pupa",4
"4 larvae, 1 third instar exuviae",1
"4 larvae, 10 larvae reared to adults",1
"4 larvae, 12 pupae",1
"4 larvae, 2 larvae reared to pupa, 1 pupa",1
"4 larvae, 2 larvae reared to pupa, 10 larvae reared to adult",1
"4 larvae, 2 larvae reared to pupa, 2 larvae reared to adult",1
"4 larvae, 2 larvae reared to pupa, 35 larvae reared to adult",1
"4 larvae, 2 pupae, 7 larvae reared to adult",1
"4 larvae, 3 pupae",2
"4 larvae, 4 pupae",1
"4 larvae, 6 pupae",1
4 larvae/pupae,1
4 larvas,1704
"4 larvas, 3 pupas",1
"4 larvas, 5 ninfas",1
4 larve,1
4 larves,4
4 last instar larvae,1
4 mo.,1
4 molting larva,1
4 months,4
4 months 27 days,1
4 months old,3
"4 months, 5 days",1
4 months; Immature,1
4 mos,1
4 nestling,16
4 ninfas,57
4 nymph,59
4 nymph; 1 larva,1
4 nymph; 4 egg,1
4 oeufs,5
4 of 17 eggs laid,1
"4 of phoebe slight, 1 addled; co",1
4 or 4 days,1
4 or 5 days,107
4 or 5 days (nearly equal in all,1
4 or 5 days advanced,7
4 or 5 days at the most,1
4 or 5 days incubated,1
4 or 5 days to hatching,2
4 or 5 hours,1
4 ou 4,1
4 out of 5 eggs piped,1
4 placental scars,1
"4 protoninfas, 1 tritoninfa.",1
"4 protoninfas, 6 tritoninfas, 8 deutoninfas.",1
4 protonymph,4
4 protonymph; 1 larva,1
4 protonymph; 8 larva,1
4 pul,22
4 pupae,3
"4 pupae / 2 pupae, 5 larvae",1
"4 pupae, 1 larvae",1
"4 pupae, 10 larvae / 2 pupae",1
"4 pupae, 12 larvae",1
"4 pupae, 2 larvae",1
"4 pupae, 3 larvae",2
"4 pupae, 3 larvae / 3 pupae, 1 larvae",1
"4 pupae, 5 larvae",4
"4 pupae, 6 larvae",4
"4 pupae, 7 larvae",4
"4 pupae, 7 larvae / 1 pupae",1
"4 pupae, 8 larvae",5
4 pupas,42
"4 pupas, 1 larva",2
"4 pupas, 100 huevecillos",1
"4 pupas, 100 larvas",2
"4 pupas, 13 larvas",1
"4 pupas, 14 larvas",1
"4 pupas, 2 larvas",2
"4 pupas, 22 larvas",1
"4 pupas, 27 larvas",1
"4 pupas, 29 larvas",1
"4 pupas, 35 larvas",1
"4 pupas, 37 larvas",1
"4 pupas, 4 larvas",1
"4 pupas, 5 larvas",1
"4 pupas, 50 larvas",3
"4 pupas, 6 larvas",1
"4 pupas, 8 larvas",2
"4 rotten, 1 badly incubated",1
4 sad,11
"4 samples, all fragments; Layer",1
4 samples; Layers A-D,2
4 showing blood,6
"4 slight, 1 infertile",1
"4 slight, 2 fresh",1
"4 slight, 4 fully form",1
4 slight; 1 infertile,1
4 slight; 1 sterile,1
"4 slightly incubated, 2 addled",1
4 small embryos,6
"4 small embryos, 1 addled",1
"4 small embryos, 1 infertile",1
"4 small embryos, 1 very small em",1
"4 small embryos, 2 fresh",1
4 stages,1
4 stages of incubation from 1/2,1
"4 started, 1 infertile",1
4 tadpoles,2
"4 third installs, 5 cast skins of third instars, 5 pupae",1
4 third instar larvae,1
4 third-instar larvae and 4 pupae.,1
4 to 5,1
4 to 5 days,15
4 to 6 days,12
4 to 6 days.,1
4 to 7 days,1
4 to 8 days,1
4 to 8 days advanced,1
4 tritoninfas.,1
4 têtards,8
"4 unhatched, 3 +/- hatched",1
4 unincubated 1 fresh,1
4 unknown,708
4 very slight & 1 ? Fresh,1
"4 very slight, 1 fresh ?unfertil",1
4 very slight; 1 addled,1
4 very small embryos,1
4 weeks,6
4 weeks old,1
4 well-developed mammae,1
4 years,107
4 years +,1
4 years 4 months,1
4 years 8 months,1
4 years old,1
"4 years, 1 month +/- 1 year",1
"4 years, 3 months +/- 1 year",1
"4 years, 4 months +/- 1 year",1
"4 years, 4 months, 7 days +/- 1 year",1
"4 years, 5 months",1
"4 years, 9 months",1
"4 years, 9 months +/- 1 year",1
4 yo,2
4 young,4
4 young + 1 egg,1
4 young 1 egg,1
4 young 2.5-3 weeks + 1 egg,1
4 young fledged,1
4 young frogs,1
4 young hatched in wild,1
"4 young present on 31 May, gone",1
"4 young, 2.5 weeks old + 1 egg (",1
4 young-of-the-year,15
4 yr,11
4 yr.,1
4 yrs,4
4 yrs  8 mos,1
4 yrs 6 mos,1
4 yrs 9 mos,1
4(A),10
4(N),1
4(N)│ 3(A),1
4+ years,3
4+ years to 7+ years,1
"4, 5 crab",1
"4,5 fresh",1
"4,5,7 infertile; 6 with small em",1
4-10 days,1
4-12 mån,1
"4-3/4, 1 infertile",1
4-4-2004,1
4-4-4-6,1
4-5,3
4-5 days,61
4-5 days even,1
4-5 days inc,1
4-5 days incubated,1
4-5 days old,2
4-5 hours,1
4-5 j,1
4-5 jours,2
4-5 mm,302
4-5 years,4
4-5 yr,1
4-5-2005,1
4-5-5-5,1
4-5mm,5
4-6,1
4-6 Days,1
4-6 days,5
4-6 days; advanced,1
4-6 months,1
4-6 years,1
4-6 år,1
4-7 days,3
4-8 days,1
4-8 år,2
4-b,1
"4-embryos visible, 1-faint trace",1
4. Days.,1
4.1 years,1
4.1??,1
4.2,1
4.2 years,4
4.3 years,3
4.4 years,4
4.5,2
4.5 days,1
4.5 mo old,3
4.5 years,59
4.5 yr,1
4.5 yrs,1
4.5Adult+0.5Pup,1
4.7 years,1
4.8 years,3
4/10,8
4/5,13
4/5 Advanced,3
4/5 Hatched,1
4/5 advanced,4
4/5 complete,1
4/5 complete - then addled,1
4/5 hatched,1
4/5 incubated,1
4/5 or so,1
4/5 set,2
"4/5, 1 egg infertile",1
4/5-1 lost,1
4/5. Eggs un blowable and lost,1
4/5ths,1
4/6- formed embryo; 5/6- tiny em,1
4/89 fresh,1
40,5
40 + days,1
40 Adult(s),275
"40 Adultos indeterminados, 6 Inmaduros, el resto sin informa",1
"40 Adults, 1 Juvenile",1
"40 Adults, 3 Juveniles",4
"40 Adults, 4 Juveniles",1
"40 Adults, 5 Juveniles",3
40 Crías,2
40 Indeterminate,1
40 Larva(e),6
40 Subadults,13
40 ad,9
40 adult,59
40 adultos,6
40 adults,2
40 adults + 1 larva,3
40 adults + 10 larvae/pupa,1
40 adults + 11 larvae,1
40 adults + 4 larvae,1
40 adults + 7 larvae/pupa,1
40 adults + 8 larvae,1
40 adults | 5 juveniles,1
40 años,13
40 days,5
40 egg,2
40 juvenile,2
40 juveniles,2
40 larvas,23
"40 larvas, 1 pupa",1
"40 larvas, 50 pupas",1
"40 larvas, 7 pupas, 6 exuvia",1
40 ninfas,1
40 nymph,1
40 pupas,18
"40 pupas, 20 larvas",1
"40 second-instar specimens, 32 first-instar specimens.",1
40 unknown,16
40 years,12
40%,6
40% incubated,2
40-45 day embryo,1
40-50% incubated,1
400 Adult(s),6
400 adult,1
400 unknown,1
401 Adult(s),1
402 Adult(s),2
4027-29 advanced,1
4032-33 fresh or infertile,1
4036 slight,1
4039-40 slight,1
4042 fresh; 4043 slight,1
4046 fresh,1
4049 fresh,1
4052-53 slight,1
4056 advanced,1
4059 addled,1
4062 advanced,1
4065-66 advanced,1
4069 advanced; 4070 near hatchin,1
4073 slight; 4075 no development,1
4078 no development; 4079 modera,1
408 Adult(s),2
4082 slight,1
409 adult,1
41,1
41 Adult(s),196
"41 Adultos indeterminados, 34 Inmaduros, el resto sin inform",1
"41 Adults, 2 Juveniles",1
"41 Adults, 3 Juveniles",1
41 Larva(e),1
41 Larvas | 1 Pupa,1
41 adult,53
41 adultos,1
41 adults,2
41 adults + 1 larva,1
41 adults + 12 larvae,1
41 adults + 13 larvae,1
41 adults + 142 larvae,1
41 adults + 2 larvae,2
41 adults + 4 larvae,1
41 adults + 5 larvae,2
41 adults + 6 larvae/pupa,1
41 años,2
41 cm of meer,34
41 juveniles,2
41 larva,1
41 larvas,12
41 pupas,4
41 unknown,5
41 years,14
41 young-of-the-year,1
41(A),2
41(N)│ 2(A),1
410 Adult(s),1
411 Adult(s),1
412 Adult(s),2
412 adult,1
413 Adult(s),2
415 Adult(s),3
416 Adult(s),1
419 Adult(s),1
42,4
42 Adult(s),212
"42 Adultos indeterminados, 8 Inmaduros, el resto sin informa",1
"42 Adults, 1 Juvenile",1
"42 Adults, 2 Juveniles",2
"42 Adults, 3 Juveniles",5
42 Crías,1
42 Larva(e),4
42 Subadults,1
42 ad,1
42 adult,56
42 adultos,2
42 adults,2
42 adults + 1 larva,1
42 adults + 1 larva/pupa,1
42 adults + 10 larvae,1
42 adults + 3 larvae,2
42 adults + 3 larvae/pupa,2
42 adults + 4 larvae,1
42 adults + 4 larvae/pupa,1
42 adults + 44 larvae,1
42 adults + 7 larvae/pupa,1
42 adults |  juveniles,2
42 adults| 0 larvae| 0 pupae| 0 cocoon,1
42 años,6
42 days,3
42 dys old.,1
42 juvenile,3
42 juveniles,5
42 larvas,11
42 months,3
42 pupas,3
"42 pupas, 2 larvas",1
42 unknown,6
42 years,9
42 young-of-the-year,1
42(A),1
42(N)│ 107(A),1
42(NI)│ 80(NII)│ 82(NIII)│ 13(NIV)│ 21(NV)│ 41(A),1
42.5 years,1
420 adult,1
421 Adult(s),1
422 adultos,1
423 Adult(s),1
424 Adult(s),2
4245 Adult(s),1
425 adultos,1
426 Adult(s),2
426 adult,1
428 Adult(s),2
43,9
43 Adult(s),133
"43 Adultos indeterminados, 23 Inmaduros",1
"43 Adults, 1 Juvenile",1
"43 Adults, 12 Juveniles",1
"43 Adults, 4 Juveniles",2
43 Larvas | 1 Pupa,1
43 Larvas | 4 Pupas,1
43 ad,2
43 adult,42
43 adultos,1
43 adults,2
43 adults + 27 larvae,1
43 adults + 3 larvae/pupa,1
43 adults + 34 larvae,1
43 adults + 6 larvae,1
43 adults |  juveniles,3
43 adults| 0 larvae| 0 pupae| 0 cocoon,1
43 años,14
43 crías,1
43 d,1
43 juvenile,1
43 juveniles,2
43 larvas,10
43 ninfas,1
43 nymph,1
43 pupas,1
"43 pupas, 45 larvas",1
43 unknown,3
43 years,14
43.5 years,1
430 Adult(s),1
430 Larva(e),1
430 ad,1
433 Adult(s),2
434 Adult(s),1
4345-46 slight,1
436 adult,1
438 Adult(s),1
43g,1
44,2
44 Adult(s),171
"44 Adults, 11 Juveniles",1
"44 Adults, 3 Juveniles",1
44 Larva(e),2
44 Larvas | 1 Pupa,1
44 MESES,1
44 adult,37
44 adultos,1
44 adults,1
44 adults + 10 larvae,1
44 adults + 12 larvae,1
44 adults + 2 larva,1
44 adults + 45 larvae,1
44 adults + 6 larva,1
44 adults + 64 larvae,1
44 adults + 8 larvae/pupa,1
44 adults |  juveniles,2
44 adults| 0 larvae| 0 pupae| 0 cocoon,2
44 años,3
44 days,9
44 juvenile,2
44 juveniles,3
44 larvae,1
44 larvas,3
44 nymph,1
44 or 45 days,1
44 pupas,3
"44 pupas, 1 larva",1
"44 pupas, 2 larvas",1
44 unknown,7
44 years,5
44(A),1
44-45 days,1
44.4 mm,1
44.5 years,3
440 adult,1
441 adult,1
444,1
444 Adult(s),1
4447 very slight; 4448 slight; 4,1
4451 no development,1
4455 no dev. Dehydrated; bacteri,1
446,1
446 Adult(s),1
4468-69 adv. Detached membrane,1
447 adult,1
448 Adult(s),1
449 Adult(s),1
45,7
45 Adult(s),156
45 Adultos | 98 Larvas,1
"45 Adults, 2 Juveniles",2
"45 Adults, 5 Juveniles",2
"45 Adults, 6Juveniles",1
45 Days Infertile,1
45 Indeterminate,1
45 Larva(e),6
45 Larvas | 3 Pupas,1
45 Larvas | 9 Adultos,1
45 ad,8
45 adult,43
45 adultos,3
45 adultos 3 juveniles,1
45 adults,1
45 adults + 1 larva,1
45 adults + 1 larva/pupa,1
45 adults + 14 larvae,1
45 adults + 2 larvae,1
45 adults + 27 larvae/pupa,1
45 adults + 3 larvae,2
45 adults + 5 larvae/pupa,2
45 adults |  juveniles,2
45 años,21
45 day embryo,1
45 days,2
45 juveniles,1
"45 larvae, 4 pupae, 1 larva reared to pupa, 1 larva reared to adult",1
45 larvas,12
45 pupas,8
45 unknown,6
45 years,9
45(A),1
45-46,23
450 Adult(s),3
450 unknown,1
4506-07 advanced,1
451 Adult(s),2
4513 no dev.; 4514-15 fresh,1
4516-17 fresh,1
4535 no dev.; 4536 slight; 4537,1
4539 slight-dead?; 4540 no dev.,1
454 Adult(s),1
4541 no dev.; 4542 slight; 4543-,1
455 Adult(s),2
457 Adult(s),1
457 Larvas | 5 Pupas,1
458 Adult(s),2
4587 slight-dead? Detached,1
459,1
4590 slight-detached; 4591 fresh,1
46,8
46 Adult(s),153
"46 Adults, 2 Juveniles",3
"46 Adults, 3 Juveniles",1
"46 Adults, 4 Juveniles",2
"46 Adults, 7 Juveniles",1
"46 Adults, 8 Juveniles",1
"46 Hatched, 47,48,49 Infertile",1
46 ad,1
46 adult,35
46 adult + 3 larvae/pupa,1
46 adultos,2
46 adults + 1 larva,1
46 adults + 17 larvae,1
46 adults + 18 larvae,1
46 adults + 21 larvae,1
46 adults + 34 larvae,1
46 adults + 43 larvae,1
46 años,7
46 days,1
46 juveniles,1
46 larvas,3
46 pul,1
46 pupas,2
"46 pupas, 9 larvas",1
46 unknown,2
46 years,4
46.5 years,3
460 Adult(s),1
4601 slight; 4602 moderate; 4603,1
4604 moderate; 4605 slight,1
4606 advanced; 4607 slight; 4608,1
461 adult,1
4611-12; 4614 slight; 4613 moder,1
462 adultos,1
4622 fresh; 4623 slight,1
463 Adult(s),1
4630 moderate; 4631 slight,1
4632 moderate; 4633 slight,1
4643 moderate; 4635 slight-dead?,1
465 adults + 67 larvae,1
467 Adult(s),2
4678 advanced,1
469 Adult(s),2
4695 slight,1
47,1
47 Adult(s),115
"47 Adults, 3 Juveniles",1
"47 Adults, 4 Juveniles",1
47 Larva(e),2
47 Larvas | 62 Adultos,1
47 adult,39
47 adultos,26
47 adults,2
47 adults + 1 larva,1
47 adults + 29 larvae,1
47 adults + 35 larvae,1
47 adults + 4 larvae/pupa,1
47 años,8
47 crías,1
47 days,2
47 juveniles,3
47 larvas,8
47 pupas,5
47 unknown,6
47 years,12
47(A),1
47.5 years,1
470 Adult(s),1
471 Adult(s),1
474 Adult(s),1
475 Adult(s),2
479 Adult(s),1
48,7
48 Adult(s),126
"48 Adults, 2 Juveniles",2
"48 Adults, 3 Juveniles",1
"48 Adults, 4 Juveniles",2
"48 Adults, 5 Juveniles",1
48 Hours,2
48 Subadults,1
48 ad,1
48 adult,31
48 adultos,9
48 adults + 18 larvae,1
48 adults + 2 larvae,1
